ID,Age,Education,Marital_Status,Income,Kids_home,Teens_home,Total_Kids,Customer_type,Amount_Liquor,Amount_Fruits_Veg,Amount_Meat,Amount_Sweets,Amount_Bakery,Total_Purchase,Buyer_Category
6384,35,Graduate,Single,71022,0,1,1,new,909,12,278,0,12,1453,Potential buyer
6387,37,PhD,Single,52190,1,1,2,new,42,0,17,0,0,77,Frequent buyer
6398,39,Other,Married,18393,1,0,1,new,7,10,13,16,0,50,Low buyer
6404,44,Graduate,Single,58917,1,2,3,old,151,7,89,0,7,282,Frequent buyer
6406,25,Other,Married,78285,0,0,0,old,647,107,391,175,67,1427,Potential buyer
6409,46,Graduate,Single,57136,0,0,0,old,267,140,599,34,12,1179,Potential buyer
6417,42,Other,Single,80573,0,0,0,old,829,138,430,60,92,1564,Potential buyer
6421,52,Graduate,Single,88347,0,0,0,old,1050,178,555,77,138,2116,Potential buyer
6422,59,Graduate,Married,86718,0,0,0,old,344,189,482,50,33,1270,Potential buyer
6424,36,Graduate,Single,33178,1,0,1,new,12,6,2,11,2,49,Low buyer
6428,63,PhD,Single,76842,0,0,0,new,605,10,345,84,54,1130,Potential buyer
6431,49,PhD,Married,45759,1,1,2,old,42,1,18,3,0,68,Low buyer
6437,28,Other,,41473,1,0,1,old,21,8,20,15,3,76,Frequent buyer
6439,55,,Married,61074,0,1,1,old,789,0,133,0,28,1102,Potential buyer
6445,46,Graduate,Single,66825,0,0,0,old,243,101,405,29,40,858,Frequent buyer
6457,37,Graduate,Single,64892,0,1,1,new,527,24,230,32,24,902,Frequent buyer
6460,31,Graduate,,28718,1,0,1,old,12,4,6,11,,57,Low buyer
6461,44,Other,,62772,0,1,1,old,581,49,157,43,8,946,Frequent buyer
6466,48,PhD,Married,57236,1,1,2,new,105,0,9,2,1,121,Frequent buyer
6471,42,Other,Single,36230,1,0,1,old,14,2,30,8,2,59,Low buyer
6488,54,PhD,Married,38829,0,1,1,new,76,0,7,0,0,99,Frequent buyer
6497,53,Graduate,Married,51651,0,1,1,old,293,6,23,13,6,433,Frequent buyer
6504,38,Other,Single,19789,1,0,1,old,2,5,9,28,6,78,Frequent buyer
6507,33,Graduate,Single,30828,1,0,1,old,16,11,,2,0,56,Low buyer
6515,36,Graduate,Single,39771,1,0,1,old,6,2,18,2,8,50,Low buyer
6516,24,Other,Married,17487,1,0,1,old,0,0,1,7,4,18,Low buyer
6518,62,PhD,Single,67680,0,1,1,old,546,0,48,0,6,606,Frequent buyer
6521,59,Graduate,Single,77972,0,0,0,new,613,22,319,33,102,1101,Potential buyer
6528,31,Other,Single,18492,1,0,1,new,2,2,2,2,1,10,Low buyer
6534,39,Graduate,Single,47889,1,0,1,new,29,0,29,0,5,67,Low buyer
6543,68,Other,Single,62847,0,0,0,old,521,168,706,80,76,1612,Potential buyer
6544,64,PhD,Single,67911,0,1,1,new,529,0,356,63,28,976,Frequent buyer
6565,64,Other,Married,76995,0,1,1,old,1012,80,498,0,16,1782,Potential buyer
6566,59,PhD,Married,72550,1,1,2,old,826,50,,50,38,1319,Potential buyer
6568,29,Graduate,Married,38680,1,0,1,old,11,0,36,15,5,79,Frequent buyer
6575,32,Graduate,Single,56386,1,1,2,old,230,48,214,13,32,612,Frequent buyer
6583,58,Other,Married,72635,0,0,0,old,390,22,323,104,35,981,Frequent buyer
6605,69,PhD,Single,55614,0,0,0,old,504,13,131,8,0,682,Frequent buyer
6606,44,Other,Married,70091,1,0,1,old,964,34,137,15,0,1161,Potential buyer
6609,47,Graduate,Single,27038,0,0,,old,1,26,25,17,23,107,Frequent buyer
6613,43,Other,Married,44511,1,0,1,old,513,7,133,46,14,727,Frequent buyer
6616,38,Graduate,Single,59481,0,1,1,old,178,3,85,71,66,461,Frequent buyer
6619,35,Graduate,Married,38415,1,1,2,old,22,1,13,4,0,44,Low buyer
6634,34,Other,Single,33462,1,0,1,old,22,3,18,0,0,54,Low buyer
6637,25,Graduate,Single,66951,0,0,0,old,277,162,305,173,76,1117,Potential buyer
6642,52,Graduate,Single,27215,2,,3,old,30,5,22,8,9,102,Frequent buyer
6646,29,Graduate,Single,16529,1,0,1,new,3,0,5,13,0,22,Low buyer
6652,48,Graduate,Married,77343,0,0,0,new,227,151,573,98,54,1134,Potential buyer
6653,43,PhD,Married,55158,1,1,2,old,293,0,87,,11,418,Frequent buyer
6658,41,Graduate,Single,59868,0,1,1,old,771,51,154,54,10,1194,Potential buyer
6661,39,,Married,67445,0,1,1,old,757,80,217,29,,1174,Potential buyer
6663,73,PhD,Single,51141,0,0,0,old,144,0,7,0,0,157,Frequent buyer
6673,48,Graduate,Single,23478,0,0,0,old,28,6,27,12,17,129,Frequent buyer
6678,24,Graduate,,31928,1,0,1,new,33,4,24,4,2,72,Frequent buyer
6679,47,Graduate,Single,33279,0,0,0,new,10,3,3,0,0,16,Low buyer
6682,40,Other,Married,18978,1,0,1,old,2,8,1,4,7,37,Low buyer
6690,47,Other,Married,38179,1,1,2,old,38,4,22,4,2,90,Frequent buyer
6694,49,Graduate,Married,75236,0,1,1,old,438,66,400,12,38,1068,Potential buyer
6710,62,Other,Single,58217,2,1,3,old,68,1,13,,5,103,Frequent buyer
6715,65,PhD,Single,60200,0,1,1,old,502,19,132,0,6,685,Frequent buyer
6720,45,Other,Single,43795,0,1,1,old,314,11,53,4,3,492,Frequent buyer
6721,62,Graduate,Married,71965,0,1,1,old,572,19,286,50,38,1213,Potential buyer
6722,59,PhD,Married,70421,0,1,1,new,479,28,136,75,14,767,Frequent buyer
6728,28,Graduate,Single,29103,1,0,1,old,16,0,17,,3,48,Low buyer
6729,25,Graduate,Single,68655,0,0,0,old,456,19,832,75,118,1538,Potential buyer
6730,59,Graduate,Married,38998,1,1,2,old,34,1,14,0,0,54,Low buyer
6742,34,Graduate,,17688,1,0,1,old,2,2,1,3,1,11,Low buyer
6749,47,Graduate,Single,86358,1,1,2,old,957,47,494,82,47,1722,Potential buyer
6768,51,Graduate,Single,37859,1,2,3,old,22,1,8,2,1,36,Low buyer
6770,28,Graduate,Married,21355,1,0,1,old,5,13,14,0,5,68,Low buyer
6798,47,Graduate,Single,37070,1,1,2,old,231,7,137,4,15,433,Frequent buyer
6810,30,Graduate,Single,82025,0,0,0,old,267,98,606,48,70,1187,Potential buyer
6815,33,Other,Married,96547,0,0,,new,448,21,125,52,101,809,Frequent buyer
6818,39,Graduate,Married,44989,0,1,1,old,98,0,106,49,10,369,Frequent buyer
6825,60,Graduate,Single,41452,1,1,2,old,13,0,3,0,0,16,Low buyer
6853,31,Other,Single,75777,0,0,0,old,712,,538,69,13,1438,Potential buyer
6856,34,Graduate,Single,21645,1,0,1,old,14,0,23,4,5,65,Low buyer
6859,26,Graduate,Single,29236,1,0,1,old,37,4,24,16,9,99,Frequent buyer
6862,42,Graduate,Single,1730,0,0,0,new,1,1,3,1,1,8,Low buyer
6864,24,Other,Single,10979,0,0,0,new,8,4,10,2,2,30,Low buyer
6866,44,Other,Single,35924,1,1,2,new,8,0,14,2,3,34,Low buyer
6870,54,PhD,Single,68805,0,1,1,old,182,2,49,17,13,283,Frequent buyer
6872,39,PhD,Married,65352,0,1,1,old,284,3,84,4,7,405,Frequent buyer
6875,48,PhD,Single,32727,0,0,0,old,167,13,180,86,13,529,Frequent buyer
6878,59,Graduate,Single,27421,0,0,0,old,43,12,96,78,40,324,Frequent buyer
6885,36,Graduate,Single,32952,1,0,1,old,38,0,12,3,1,55,Low buyer
6887,46,Graduate,Single,79146,1,1,2,new,245,16,223,21,43,564,Frequent buyer
6892,45,Graduate,Single,61671,0,1,1,new,641,7,56,0,0,732,Frequent buyer
6905,25,Graduate,Single,80685,0,0,0,old,241,45,604,34,26,1004,Frequent buyer
6906,60,Other,Single,84953,0,0,0,old,167,48,602,63,72,1024,Frequent buyer
6912,46,PhD,Married,,0,2,2,old,593,30,91,29,22,772,Frequent buyer
6918,24,Graduate,Married,28691,1,0,1,old,5,4,13,8,0,34,Low buyer
6919,35,Other,Married,26224,1,0,1,old,4,7,15,13,9,63,Low buyer
6927,45,PhD,Married,44377,1,1,2,old,224,0,30,0,0,264,Frequent buyer
6931,46,Graduate,Single,76982,0,0,0,new,464,151,292,65,60,1062,Potential buyer
6932,72,PhD,Married,93027,0,0,0,old,1285,42,716,55,0,2119,Potential buyer
6935,62,Other,Married,78497,0,0,0,old,207,26,447,75,0,978,Frequent buyer
6940,47,PhD,Single,46734,1,2,3,old,100,1,39,6,,223,Frequent buyer
6941,42,Graduate,Single,31632,0,0,0,old,17,8,12,11,15,95,Frequent buyer
6945,61,Graduate,Single,84574,0,0,0,old,387,20,713,38,54,1375,Potential buyer
6950,55,Other,Married,49572,1,1,2,old,35,1,16,0,1,54,Low buyer
6958,36,Other,Married,27889,1,0,1,old,14,0,4,0,0,26,Low buyer
6961,39,Graduate,Married,26751,2,0,2,new,1,1,5,0,3,11,Low buyer
6963,66,Graduate,Single,77457,0,0,0,new,675,11,400,15,45,1157,Potential buyer
6969,31,Graduate,Single,50272,1,0,1,old,99,13,66,43,8,233,Frequent buyer
6974,41,PhD,Single,83443,0,0,0,old,518,42,742,55,56,1497,Potential buyer
6977,39,Graduate,Single,75702,0,1,1,old,1073,0,629,145,37,1921,Potential buyer
6982,37,Graduate,Married,74068,0,0,0,old,783,30,537,140,76,1581,Potential buyer
6983,63,Other,Single,38054,1,1,2,new,23,2,17,2,1,45,Low buyer
6988,27,Graduate,Married,71952,1,0,1,old,656,80,455,52,107,1443,Potential buyer
6991,62,Graduate,Single,43185,0,1,1,old,537,6,42,16,6,637,Frequent buyer
6999,33,Other,Married,69661,0,0,0,new,656,16,106,32,16,834,Frequent buyer
7000,41,Other,Single,,0,0,0,old,279,172,74,38,8,817,Frequent buyer
7002,58,Graduate,Single,62535,0,1,1,old,163,48,90,0,45,398,Frequent buyer
7004,29,Graduate,Single,11012,1,0,1,old,24,3,26,7,1,84,Frequent buyer
7005,32,Graduate,Single,58684,0,0,0,new,479,35,179,28,7,813,Frequent buyer
7007,45,Other,Married,29543,2,0,2,new,17,3,18,3,4,63,Low buyer
7010,48,Other,Married,70924,0,0,,new,635,114,254,132,152,1363,Potential buyer
7011,40,Graduate,Married,33471,1,0,1,old,,2,27,0,9,93,Frequent buyer
7019,50,Graduate,Single,54414,1,1,2,old,109,18,16,24,26,211,Frequent buyer
7022,42,Graduate,Married,76445,1,0,1,old,739,107,309,140,80,1410,Potential buyer
7023,,PhD,Single,46231,2,1,3,old,189,2,55,0,5,263,Frequent buyer
7030,58,PhD,Married,66465,0,1,1,old,1200,0,204,38,29,1485,Potential buyer
7034,35,Other,Married,25804,1,0,1,old,8,7,9,13,6,55,Low buyer
7037,39,PhD,Married,37087,1,0,1,old,194,55,134,15,0,401,Frequent buyer
7042,30,Graduate,Married,36790,0,0,0,old,3,3,14,15,21,66,Low buyer
7053,47,PhD,Single,78420,0,0,0,old,604,28,674,91,28,1453,Potential buyer
7055,61,PhD,Single,61010,0,1,1,old,888,0,57,0,0,1021,Frequent buyer
7059,50,Graduate,Married,80124,0,0,0,new,483,84,398,205,84,1495,Potential buyer
7072,40,Graduate,Married,67432,0,1,1,old,432,79,341,177,136,1335,Potential buyer
7079,51,Graduate,Single,63887,0,1,1,old,897,23,207,15,11,1245,Potential buyer
7093,28,Graduate,Married,19986,1,0,1,old,3,6,5,0,2,22,Low buyer
7094,38,Graduate,Single,58330,0,1,1,old,445,53,213,104,98,,Potential buyer
7101,50,PhD,Single,52278,0,1,1,old,953,0,71,0,,1198,Potential buyer
7106,70,PhD,Married,75865,0,0,0,new,483,0,591,156,0,1242,Potential buyer
7108,48,Other,Single,51390,1,1,2,old,205,20,47,23,2,353,Frequent buyer
7118,56,Graduate,Married,73803,0,,1,old,833,80,363,52,26,1528,Potential buyer
7119,31,Graduate,Single,68627,0,0,0,old,395,15,263,60,54,825,Frequent buyer
7124,45,Graduate,Single,36997,1,1,2,old,43,4,12,,0,94,Frequent buyer
7128,36,PhD,Single,42997,1,1,2,old,4,0,5,0,1,15,Low buyer
7129,51,PhD,Married,54693,0,1,1,old,686,17,142,23,26,929,Frequent buyer
7141,27,Other,Single,21888,1,0,1,old,88,10,46,2,3,213,Frequent buyer
7143,58,Other,Single,74805,0,1,1,old,209,162,209,41,162,820,Frequent buyer
7152,30,Other,Married,27100,1,0,1,old,12,0,13,2,0,37,Low buyer
7165,41,Graduate,Single,,0,1,1,old,381,35,172,56,86,823,Frequent buyer
7181,36,Graduate,Married,30368,0,1,1,old,35,0,13,2,0,52,Low buyer
7186,47,PhD,Single,30843,1,1,2,new,24,0,2,0,0,35,Low buyer
7187,44,Other,Single,,1,1,2,old,375,42,48,94,66,721,Frequent buyer
7192,58,Graduate,Single,65748,0,1,1,old,172,73,93,95,78,545,Frequent buyer
7196,63,PhD,Married,41145,,1,2,new,9,0,3,0,0,13,Low buyer
7212,47,Graduate,Married,44794,0,1,1,new,54,0,7,0,0,65,Low buyer
7214,56,Graduate,Married,62187,0,0,0,old,792,0,275,45,45,1283,Potential buyer
7215,30,Graduate,Single,101970,0,0,0,old,722,27,102,44,72,1135,Potential buyer
7224,36,Graduate,Married,31353,1,1,2,old,10,,10,3,1,31,Low buyer
7230,53,PhD,Single,50611,0,1,1,old,459,0,24,6,0,493,Frequent buyer
7232,40,Graduate,Single,42429,0,1,1,new,55,0,6,2,0,67,Low buyer
7233,41,Graduate,Married,69209,0,0,0,old,496,32,849,229,48,1782,Potential buyer
7235,38,Other,Married,17003,1,0,1,old,2,5,12,4,8,38,Low buyer
7244,,Graduate,Single,,2,1,3,new,48,5,48,6,10,124,Frequent buyer
7247,53,Graduate,Single,47916,0,1,1,old,505,0,26,0,0,606,Frequent buyer
7250,35,Graduate,Single,57867,1,0,1,old,344,35,178,15,23,612,Frequent buyer
7254,44,Graduate,Single,38361,1,0,1,old,39,0,56,20,8,137,Frequent buyer
7261,42,Graduate,Single,34600,1,1,2,old,199,33,60,8,3,318,Frequent buyer
7264,35,Other,Single,52195,2,1,3,new,12,0,4,,0,17,Low buyer
7270,32,Graduate,Single,56981,0,0,0,new,908,48,217,32,12,1241,Potential buyer
7274,56,Graduate,,78618,0,0,0,old,736,163,818,212,163,2153,Potential buyer
7275,42,Other,Single,33316,1,1,2,old,79,,31,4,4,131,Frequent buyer
7279,44,PhD,Single,69476,0,0,0,old,260,86,559,,9,1044,Frequent buyer
7281,54,PhD,Single,,0,0,0,old,81,11,50,3,2,186,Frequent buyer
7284,60,Graduate,Married,48686,,2,3,old,10,0,7,2,0,20,Low buyer
7286,45,Graduate,Single,41728,1,0,1,old,13,6,15,3,5,55,Low buyer
7290,28,Graduate,Single,,0,0,0,old,347,44,534,17,0,968,Frequent buyer
7297,40,Graduate,Single,7500,1,0,1,old,5,3,10,12,7,57,Low buyer
7300,61,Graduate,Single,69142,0,1,1,new,448,4,34,6,4,535,Frequent buyer
7301,31,Other,Single,23616,1,0,1,old,4,22,11,3,7,79,Frequent buyer
7313,64,Other,Single,74859,0,0,0,,570,73,614,133,102,1565,Potential buyer
7321,51,Graduate,Single,76081,0,0,0,new,292,30,415,63,33,1033,Frequent buyer
7325,27,PhD,Single,38197,1,0,1,old,23,0,11,2,1,40,Low buyer
7326,42,Other,Married,56850,0,1,1,new,34,1,19,2,7,63,Low buyer
7327,54,PhD,Married,36732,1,1,2,old,21,5,3,10,1,47,Low buyer
7342,52,Other,Single,59184,0,1,1,old,341,142,113,259,151,1072,Potential buyer
7348,55,PhD,Single,71691,0,0,0,new,336,130,411,240,32,1192,Potential buyer
7349,40,Other,Single,9722,1,0,1,old,6,17,16,6,16,103,Frequent buyer
7352,56,Graduate,Married,55267,0,1,1,old,161,28,136,32,3,405,Frequent buyer
7366,31,Other,Single,75777,0,0,0,old,712,26,538,69,13,1438,Potential buyer
7369,32,Other,Married,36959,1,0,1,old,25,6,25,6,0,62,Low buyer
7373,61,PhD,Single,46610,0,2,2,old,96,12,96,33,22,302,Frequent buyer
7375,37,Graduate,Single,51369,0,1,1,old,297,7,79,0,11,576,Frequent buyer
7378,32,Other,Single,42021,1,0,1,old,393,5,136,7,5,573,Frequent buyer
7381,45,Graduate,Single,75693,0,0,0,old,797,153,293,72,97,1442,Potential buyer
7384,62,Other,Single,39767,0,0,0,old,113,61,204,34,26,485,Frequent buyer
7386,37,Graduate,Single,30992,1,0,1,old,17,0,14,7,3,43,Low buyer
7393,35,Graduate,Single,41580,1,1,2,old,56,5,24,4,0,92,Frequent buyer
7396,47,Graduate,Married,80398,0,0,0,old,342,51,936,207,35,1597,Potential buyer
7397,62,Graduate,,49090,0,1,1,old,494,5,82,7,0,688,Frequent buyer
7408,61,PhD,Married,54549,0,1,1,new,216,2,6,0,0,233,Frequent buyer
7409,,Graduate,Single,53187,1,0,1,old,211,2,30,7,7,267,Frequent buyer
7411,49,PhD,Married,31686,1,1,2,new,11,0,5,0,0,17,Low buyer
7414,42,Graduate,Married,43824,,1,2,old,96,1,42,12,3,186,Frequent buyer
7419,45,Other,Single,27071,1,0,1,new,8,,19,0,2,35,Low buyer
7422,26,Graduate,Single,46923,1,0,1,old,85,44,54,102,78,369,Frequent buyer
7426,42,Other,Married,54690,1,1,2,old,111,16,37,7,9,198,Frequent buyer
7428,38,Graduate,Single,80144,0,0,0,old,240,132,445,250,192,1367,Potential buyer
7431,28,PhD,Single,68126,0,0,0,old,1332,17,311,23,51,1820,Potential buyer
7433,28,Graduate,Single,29760,1,0,1,old,64,4,68,7,5,165,Frequent buyer
7437,25,Graduate,Single,27938,1,0,1,new,13,0,8,2,1,29,Low buyer
7441,40,Graduate,Single,71128,1,0,1,old,958,159,447,20,0,1615,Potential buyer
7444,44,Other,Married,42169,1,1,2,old,19,0,9,0,0,30,Low buyer
7446,46,Other,Single,62513,0,1,1,old,520,42,98,0,42,716,Frequent buyer
7451,53,Other,Single,98777,0,0,0,new,1000,19,711,125,115,2008,Potential buyer
7453,59,Graduate,Single,36130,0,1,1,old,157,43,127,68,56,488,Frequent buyer
7458,57,Other,Single,,1,1,2,old,39,2,25,4,3,97,Frequent buyer
7462,59,Graduate,Single,22507,0,0,0,old,68,0,226,51,157,570,Frequent buyer
7476,49,Other,Single,63972,0,1,1,old,928,63,254,0,12,1269,Potential buyer
7485,63,PhD,Single,56551,1,1,2,new,67,4,32,17,2,138,Frequent buyer
7488,50,Other,Single,64191,0,1,1,old,420,15,186,151,38,825,Frequent buyer
7494,63,PhD,Single,42873,1,1,2,old,209,0,40,3,2,,Frequent buyer
7495,65,PhD,Married,56223,0,1,1,old,77,28,31,16,0,156,Frequent buyer
7500,46,Graduate,Single,79146,1,1,2,new,245,16,223,21,43,564,Frequent buyer
7503,37,Graduate,Single,75825,0,0,0,old,1032,105,779,137,105,2209,Potential buyer
7505,56,PhD,Married,44155,1,1,2,new,22,1,9,0,0,46,Low buyer
7514,57,Other,Single,54342,1,1,2,old,84,10,34,11,10,177,Frequent buyer
7516,30,Graduate,Married,30096,1,0,1,new,5,3,11,12,5,45,Low buyer
7521,61,Graduate,Single,83844,0,0,0,old,901,31,345,75,31,1574,Potential buyer
7527,45,Other,Single,23748,1,0,1,old,6,6,29,12,15,76,Frequent buyer
7530,63,PhD,Single,56551,1,1,2,new,67,4,32,17,2,138,Frequent buyer
7532,33,Graduate,Married,43586,0,1,1,old,99,2,11,4,0,132,Frequent buyer
7533,49,Graduate,Married,49096,1,1,2,old,144,1,32,2,1,187,Frequent buyer
7540,61,Graduate,Married,50300,0,1,1,new,143,15,60,24,23,270,Frequent buyer
7573,35,PhD,Single,31626,1,0,1,old,39,1,9,2,1,86,Frequent buyer
7574,34,PhD,Single,27922,1,0,1,new,11,0,13,2,4,41,Low buyer
7592,67,PhD,Married,51012,0,0,0,old,102,9,63,2,9,209,Frequent buyer
7600,27,Other,Single,15253,1,0,1,old,1,3,3,8,1,29,Low buyer
7610,30,Graduate,Single,37292,1,0,1,old,275,0,86,10,23,460,Frequent buyer
7613,39,Other,Single,49669,1,0,1,new,166,5,107,11,,,Frequent buyer
7617,39,Graduate,Single,42373,1,1,2,old,67,5,61,3,8,163,Frequent buyer
7620,23,Other,Single,16185,1,0,1,old,5,11,16,21,8,106,Frequent buyer
7627,38,Other,Married,92163,0,0,0,old,817,183,797,106,163,2086,Potential buyer
7628,40,Other,Married,43050,1,0,1,new,30,5,24,6,3,76,Frequent buyer
7629,36,Graduate,Married,22108,1,1,2,new,5,3,9,6,2,31,Low buyer
7631,35,Other,Single,61346,1,0,1,old,562,58,168,43,16,989,Frequent buyer
7646,24,Graduate,Single,64449,1,0,1,new,218,63,282,137,35,805,Frequent buyer
7660,40,PhD,Single,35860,1,1,2,new,15,0,8,4,2,49,Low buyer
7679,28,PhD,Single,30298,0,0,0,new,6,3,12,6,1,28,Low buyer
7683,45,Other,Married,70777,0,1,1,new,554,35,113,0,7,787,Frequent buyer
7685,35,Graduate,Married,33039,1,0,1,old,30,8,12,8,8,78,Frequent buyer
7698,37,PhD,Married,51650,0,1,1,new,152,3,22,2,5,191,Frequent buyer
7699,44,Graduate,Single,40590,1,1,2,old,154,0,50,6,11,258,Frequent buyer
7706,38,Other,Single,46772,0,1,1,old,350,104,189,197,151,1048,Potential buyer
7712,67,PhD,Single,62159,0,0,0,new,182,17,259,77,70,634,Frequent buyer
7718,66,Other,,,0,0,0,new,244,51,270,101,0,711,Frequent buyer
7723,34,Graduate,Single,75507,0,0,0,new,709,93,374,104,80,1440,Potential buyer
7725,48,Other,Married,,0,0,0,new,173,26,255,35,71,641,Frequent buyer
7732,35,Graduate,Married,64813,1,0,1,new,293,0,124,179,97,745,Frequent buyer
7734,26,Graduate,Single,79244,0,0,0,old,471,102,125,212,61,1216,Potential buyer
7736,27,Graduate,Married,22518,1,0,1,old,,7,12,2,2,61,Low buyer
7755,59,PhD,Married,57744,0,1,1,old,350,3,39,0,0,411,Frequent buyer
7761,35,Other,Single,38702,1,0,1,old,13,11,24,13,8,109,Frequent buyer
7786,27,PhD,Single,29999,1,0,1,old,68,7,59,10,5,160,Frequent buyer
7787,53,Graduate,Single,62807,0,1,1,old,526,28,135,10,21,819,Frequent buyer
7788,30,PhD,Married,23536,1,0,1,new,6,0,3,0,0,10,Low buyer
7789,48,PhD,Married,84618,0,0,0,old,684,100,801,21,66,1672,Potential buyer
7791,46,Other,Married,37054,1,1,2,old,12,1,6,0,1,25,Low buyer
7793,37,Graduate,Single,62061,0,1,1,old,641,7,84,0,30,800,Frequent buyer
7798,41,Other,Single,46344,0,1,1,old,233,20,57,8,20,,Frequent buyer
7801,54,Graduate,Single,54753,0,1,1,old,197,107,227,7,59,728,Frequent buyer
7807,39,Graduate,Married,44989,0,1,1,old,98,0,106,49,10,369,Frequent buyer
7822,37,Graduate,Single,54058,0,1,1,old,198,18,252,32,108,662,Frequent buyer
7828,32,Other,Single,,0,0,0,new,68,129,396,188,22,818,Frequent buyer
7829,23,Other,Single,36640,,0,1,old,15,6,8,7,4,65,Low buyer
7832,54,Other,Married,77520,0,1,1,old,940,44,396,0,88,1526,Potential buyer
7842,45,Graduate,Single,36065,1,1,2,old,18,7,34,10,2,74,Frequent buyer
7848,39,Graduate,Single,49166,0,1,1,old,224,2,25,7,0,368,Frequent buyer
7849,43,PhD,Married,80336,0,0,0,old,209,19,456,160,142,1052,Potential buyer
7851,64,Graduate,Single,70165,0,0,0,old,161,0,253,199,191,926,Frequent buyer
7861,61,Other,Married,77027,0,1,1,new,820,57,242,45,0,1175,Potential buyer
7872,38,PhD,Married,86836,0,0,0,old,179,21,273,0,21,557,Frequent buyer
7873,40,PhD,Single,63516,1,1,2,old,141,11,114,15,14,300,Frequent buyer
7875,64,Graduate,Married,72025,0,0,0,new,967,0,617,43,50,1677,Potential buyer
7881,67,Other,Married,66835,0,0,0,old,620,26,195,34,17,1033,Frequent buyer
7892,44,Graduate,Single,18589,0,0,0,old,6,4,25,15,12,75,Frequent buyer
7899,61,PhD,Married,77610,0,1,1,old,1245,33,332,21,33,1680,Potential buyer
7901,42,Other,Married,34109,0,1,1,old,9,1,5,2,1,22,Low buyer
7912,35,Graduate,Married,38136,1,0,1,old,8,15,27,0,20,103,Frequent buyer
7919,37,PhD,Single,72335,0,0,0,old,1285,105,653,28,21,2092,Potential buyer
7922,62,PhD,Single,64950,0,1,1,old,819,0,72,12,0,966,Frequent buyer
7930,44,Other,Single,26877,0,0,0,old,101,13,76,20,18,268,Frequent buyer
7937,31,Graduate,Married,24711,0,0,0,new,10,7,25,6,3,58,Low buyer
7938,55,PhD,Single,51518,0,1,1,old,350,8,66,17,4,449,Frequent buyer
7943,38,PhD,Married,36663,1,0,1,new,18,0,6,3,3,35,Low buyer
7947,44,Graduate,Married,42231,1,1,2,new,24,0,8,0,1,37,Low buyer
7959,52,Graduate,Married,79410,0,0,0,new,658,80,483,123,13,1370,Potential buyer
7960,51,Other,Single,82122,0,0,0,old,734,22,350,151,25,1382,Potential buyer
7962,26,PhD,Single,95169,0,0,0,old,1285,21,449,106,20,1901,Potential buyer
7966,54,Graduate,Single,80982,1,1,2,old,505,137,401,104,22,1191,Potential buyer
7972,58,Graduate,Single,72906,0,0,0,old,,32,519,71,75,1151,Potential buyer
7987,44,Graduate,Married,65747,0,1,1,new,346,17,48,23,13,460,Frequent buyer
7990,66,Graduate,Married,27469,0,0,0,old,9,1,2,3,2,17,Low buyer
7998,55,Graduate,Single,28087,1,1,2,old,53,8,17,13,0,112,Frequent buyer
7999,58,PhD,Single,75261,0,0,0,old,1239,17,413,23,34,1743,Potential buyer
8008,30,Graduate,Single,36075,1,0,1,old,46,0,30,12,1,119,Frequent buyer
8015,51,PhD,Single,85696,0,0,0,old,714,76,395,116,0,1313,Potential buyer
8017,32,Other,Married,51111,1,1,2,new,22,0,19,6,5,55,Low buyer
8026,61,Graduate,Married,62998,0,1,1,old,120,58,73,65,89,463,Frequent buyer
8029,25,Other,Single,90247,0,0,0,new,1184,32,352,21,16,1621,Potential buyer
8036,42,Other,Single,26850,1,1,2,new,31,1,13,7,2,63,Low buyer
8041,42,PhD,Single,47111,,1,1,old,595,71,153,120,112,1092,Potential buyer
8070,40,PhD,Married,54222,0,1,1,new,199,12,31,3,12,264,Frequent buyer
8079,31,Graduate,Married,22448,1,0,1,new,3,1,8,23,2,55,Low buyer
8080,27,Graduate,Single,26816,0,0,0,old,5,1,6,,4,22,Low buyer
8082,42,Graduate,Married,25721,1,0,1,old,1,3,6,3,6,34,Low buyer
8086,54,Graduate,Married,42243,1,1,2,old,48,0,2,0,0,55,Low buyer
8091,57,Graduate,Married,63943,0,1,1,old,423,184,368,13,97,,Potential buyer
8093,44,Other,Married,79734,0,0,0,new,572,8,232,23,62,914,Frequent buyer
8104,62,PhD,Married,53312,0,0,0,old,241,0,12,0,0,278,Frequent buyer
8132,38,,Married,60631,1,1,2,old,565,6,65,0,6,661,Frequent buyer
8135,27,Other,Married,27161,1,0,1,old,7,4,23,7,0,52,Low buyer
8140,40,Graduate,Single,22682,1,0,1,old,10,14,29,4,2,95,Frequent buyer
8143,28,PhD,Single,37929,0,0,0,old,202,2,46,3,2,265,Frequent buyer
8146,37,Other,Single,46106,1,1,2,new,30,0,8,2,0,54,Low buyer
8147,53,Graduate,Married,31454,1,1,2,old,28,0,11,0,0,48,Low buyer
8148,57,Other,Single,50898,1,1,2,old,285,28,242,55,114,859,Frequent buyer
8151,23,Other,Married,24279,0,0,0,old,16,36,21,20,62,263,Frequent buyer
8159,45,Graduate,Married,51287,1,1,2,new,117,0,22,13,0,182,Frequent buyer
8162,57,Other,Single,14661,0,0,0,old,4,1,11,6,2,26,Low buyer
8164,35,PhD,Married,82170,0,0,0,old,1023,93,651,49,55,1908,Potential buyer
8175,27,Graduate,Married,34935,0,0,0,old,34,4,66,3,10,137,Frequent buyer
