date,Appliances,Lighting,T1,RH1,T2,RH2,T3,RH3,T4,RH4,T5,RH5,T6,RH6,T7,RH7,T8,RH8,T9,RH9,Temperature,Pressure,Relative Humidity,Wind speed,Visibility,Tdewpoint,rv1,rv2
1/12/2016 13:20,130,0,20.1,46.03,19.1,43.84,19.89,44.79,19.86,44.03,17.86,50.86,7.47,80.36,17.89,39.59,18.5,47.29,17.1,44.5,7.33,743.5,79.67,7.33,40,4.03,24.22,24.22
1/12/2016 13:30,140,0,20.07,45.36,19.1,43.75,19.89,44.86,19.79,43.86,17.79,50.93,7.66,78.79,17.89,39.59,18.5,47.33,17.1,44.4,7.25,743.5,80,7.5,40,4,8.67,8.67
1/12/2016 13:40,240,0,20,44.96,19.1,43.6,19.89,44.83,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.28,17.1,44.33,7.17,743.5,80.33,7.67,40,3.97,37.74,37.74
1/12/2016 13:50,50,0,20,44.76,19.1,43.49,19.89,44.9,19.7,43.5,17.79,51,7.62,78.73,17.95,39.57,18.5,47.14,17.1,44.29,7.08,743.5,80.67,7.83,40,3.93,22.69,22.69
1/12/2016 14:00,60,0,20,44.6,19.1,43.43,19.89,44.9,19.7,43.5,17.79,51,7.69,77.2,18.08,39.48,18.5,47.01,17.1,44.23,7,743.5,81,8,40,3.9,25.56,25.56
1/12/2016 14:10,60,0,20,44.43,19.1,43.33,19.89,44.9,19.7,43.47,17.79,51,7.56,76.32,18.18,39.28,18.5,46.92,17.1,44.2,6.98,743.55,80.17,7.5,40,3.73,10.38,10.38
1/12/2016 14:20,60,0,20,44.26,19.1,43.29,19.89,44.9,19.7,43.4,17.79,51,7.43,76.46,18.18,39.09,18.5,46.86,17.1,44.2,6.97,743.6,79.33,7,40,3.57,11.43,11.43
1/12/2016 14:30,370,0,20,44.2,19.1,43.29,19.89,44.9,19.6,43.2,17.73,51,7.3,77.4,18.1,39.09,18.5,46.79,17.1,44.13,6.95,743.65,78.5,6.5,40,3.4,29.79,29.79
1/12/2016 14:40,200,0,20,44.06,19.03,43.23,19.95,44.9,19.6,43.13,17.79,51,6.9,77.63,18.07,39.06,18.5,47,17.1,44,6.93,743.7,77.67,6,40,3.23,28.74,28.74
1/12/2016 14:50,70,0,20,44.06,19,43.2,19.89,44.9,19.57,43.06,17.7,51,6.97,78.83,18,39,18.43,46.93,17.1,43.93,6.92,743.75,76.83,5.5,40,3.07,3.85,3.85
1/12/2016 15:00,50,0,20,44.09,19,43.13,19.89,44.83,19.5,43,17.7,51,6.97,79.49,17.97,39,18.46,47,17.1,43.79,6.9,743.8,76,5,40,2.9,1.78,1.78
1/12/2016 15:10,40,0,20,44.03,19,43.09,19.89,44.9,19.46,43.06,17.7,51,6.83,78.76,17.89,39,18.39,47,17.1,43.79,6.8,743.82,77,4.83,40,3,32.14,32.14
1/12/2016 15:20,40,0,19.96,43.9,18.93,43.09,19.89,44.9,19.39,43,17.7,51,6.37,79.06,18.03,39.09,18.39,46.9,17.1,43.7,6.7,743.83,78,4.67,40,3.1,46.43,46.43
1/12/2016 15:30,30,0,19.96,43.9,19.03,43.06,19.89,44.79,19.45,43.15,17.7,51,6.43,82.53,18.17,39.03,18.5,46.67,17.1,43.76,6.6,743.85,79,4.5,40,3.2,29.9,29.9
1/12/2016 15:40,30,0,20,43.86,19.1,43,19.89,44.79,19.53,43.16,17.7,51,6.93,81.03,18.32,38.83,18.67,46.53,17.17,43.79,6.5,743.87,80,4.33,40,3.3,28.05,28.05
1/12/2016 15:50,30,0,20.07,43.86,19.13,42.86,19.89,44.76,19.6,43.03,17.7,51,7,76.83,18.45,38.65,18.79,46.22,17.17,43.79,6.4,743.88,81,4.17,40,3.4,26.3,26.3
1/12/2016 16:00,30,0,20.1,43.79,19.2,42.72,19.89,44.7,19.6,42.86,17.7,51,6.93,75.13,18.53,38.25,18.79,45.98,17.2,43.79,6.3,743.9,82,4,40,3.5,49.25,49.25
1/12/2016 16:10,40,0,20.1,43.73,19.14,42.65,19.89,44.7,19.53,42.79,17.7,51.06,6.73,75.33,18.49,38.19,18.78,45.89,17.2,43.73,6.33,743.95,80.83,4.5,38.17,3.3,25.38,25.38
1/12/2016 16:20,50,0,20.1,43.56,19.13,42.59,19.89,44.76,19.39,42.59,17.67,51,6.53,73.76,18.39,38.03,18.72,45.81,17.2,43.66,6.37,744,79.67,5,36.33,3.1,34.14,34.14
1/12/2016 16:30,40,0,20.1,43.43,19.1,42.59,19.89,44.79,19.39,42.59,17.6,51,6.33,73.5,18.38,38,18.7,45.79,17.2,43.53,6.4,744.05,78.5,5.5,34.5,2.9,30.08,30.08
1/12/2016 16:40,40,0,20.1,43.16,19.04,42.53,19.82,44.73,19.29,42.59,17.6,50.97,6.12,75.7,18.24,37.95,18.7,45.72,17.1,43.4,6.43,744.1,77.33,6,32.67,2.7,11.94,11.94
1/12/2016 16:50,40,0,20.1,43.03,19.01,42.43,19.79,44.7,19.29,42.59,17.6,50.9,6.19,76.37,18.2,37.9,18.63,45.71,17.1,43.33,6.47,744.15,76.17,6.5,30.83,2.5,12.91,12.91
1/12/2016 17:00,60,0,20.07,42.83,19,42.42,19.79,44.7,19.26,42.56,17.6,50.9,6.16,76.89,18.14,37.91,18.6,45.79,17.1,43.26,6.5,744.2,75,7,29,2.3,36.47,36.47
1/12/2016 17:10,60,10,20,42.67,19,42.43,19.79,44.66,19.2,42.56,17.6,50.9,6.09,77.56,18.1,37.95,18.6,45.81,17.1,43.2,6.32,744.28,76.67,7,30.83,2.43,22.63,22.63
1/12/2016 17:20,210,20,20,42.53,18.99,42.47,19.79,44.59,19.2,42.63,17.6,50.79,6.09,78,18.1,38.05,18.6,45.9,17.1,43.15,6.13,744.37,78.33,7,32.67,2.57,8.76,8.76
1/12/2016 17:30,380,20,20.03,43.5,18.9,42.58,19.82,44.59,19.2,42.76,17.6,50.73,6.06,78.7,18.02,38.06,18.54,46,17.1,43,5.95,744.45,80,7,34.5,2.7,37.33,37.33
1/12/2016 17:40,370,40,20.03,42.96,18.89,42.56,19.89,44.59,19.36,43.57,17.53,50.79,5.93,81.03,18,38.34,18.5,46,17.1,43,5.77,744.53,81.67,7,36.33,2.83,5.25,5.25
1/12/2016 17:50,230,30,20,43.16,18.89,42.8,19.89,44.59,19.69,43.9,17.6,50.79,5.53,82.89,18.07,38.9,18.5,46.13,17.07,42.93,5.58,744.62,83.33,7,38.17,2.97,43.23,43.23
1/12/2016 18:00,80,40,20,43.9,18.86,43.4,19.79,44.47,20.16,43.83,17.6,50.75,5.26,83.43,18.13,39.33,18.5,46.33,17,42.86,5.4,744.7,85,7,40,3.1,30.73,30.73
1/12/2016 18:10,90,30,20,43.7,18.86,43.47,19.79,44.47,20.29,43.63,17.5,50.83,5.06,84.26,18.2,39.33,18.6,46.63,17.03,42.83,5.3,744.75,86,6.83,40,3.15,27.86,27.86
1/12/2016 18:20,70,20,20,43.76,18.93,43.36,19.79,44.4,20.2,43.49,17.5,50.9,4.93,85.06,18.25,39.45,18.67,46.83,17.03,42.83,5.2,744.8,87,6.67,40,3.2,16.44,16.44
1/12/2016 18:30,40,10,20.03,44,19,43.29,19.79,44.4,20.2,43.1,17.5,51,4.93,86.46,18.2,39.26,18.7,47.03,17,42.7,5.1,744.85,88,6.5,40,3.25,22.66,22.66
1/12/2016 18:40,40,0,20.1,44.26,19.2,43.29,19.89,44.4,20.1,42.85,17.5,51,5,87.66,18.2,39.13,18.76,46.9,17,42.76,5,744.9,89,6.33,40,3.3,25.02,25.02
1/12/2016 18:50,30,0,20.1,44.2,19.25,43.25,19.89,44.33,19.96,42.59,17.5,51.09,4.9,88.63,18.1,39.09,18.7,46.77,17,42.79,4.9,744.95,90,6.17,40,3.35,9.04,9.04
1/12/2016 19:00,50,0,20.1,44.13,19.29,43.1,19.79,44.09,19.89,42.59,17.5,51.09,4.9,89.43,18.1,39.09,18.7,46.65,17,42.79,4.8,745,91,6,40,3.4,26.48,26.48
1/12/2016 19:10,50,0,20.1,44.06,19.37,42.92,19.79,44.09,19.86,42.56,17.5,51,4.87,90.23,18.07,39.06,18.6,46.5,17,42.79,4.75,745.03,91.33,6.17,40,3.4,3.76,3.76
1/12/2016 19:20,60,0,20.1,44,19.39,42.9,19.79,44.13,19.79,42.5,17.5,51,4.87,90.89,18,39,18.53,46.56,16.93,42.79,4.7,745.07,91.67,6.33,40,3.4,13.89,13.89
1/12/2016 19:30,50,0,20.1,43.9,19.39,42.76,19.79,44.2,19.76,42.53,17.5,51,4.93,91.4,17.96,39,18.5,46.9,16.89,42.79,4.65,745.1,92,6.5,40,3.4,10.63,10.63
1/12/2016 19:40,60,0,20.1,43.83,19.39,42.7,19.79,44.2,19.7,42.53,17.5,51,4.93,91.26,17.89,39,18.5,47.13,16.96,42.86,4.6,745.13,92.33,6.67,40,3.4,14.24,14.24
1/12/2016 19:50,60,0,20.03,43.73,19.39,42.66,19.79,44.2,19.67,42.56,17.5,50.97,4.63,90.96,17.89,39,18.5,47.26,16.89,42.9,4.55,745.17,92.67,6.83,40,3.4,44.75,44.75
1/12/2016 20:00,60,0,20.1,43.73,19.39,42.53,19.79,44.29,19.6,42.5,17.5,50.9,4.4,91.27,17.89,39,18.5,47.33,16.89,42.9,4.5,745.2,93,7,40,3.4,22.31,22.31
1/12/2016 20:10,50,0,20.07,43.49,19.36,42.5,19.79,44.29,19.6,42.5,17.5,50.86,4.37,92.46,17.79,38.9,18.5,47.4,16.89,42.9,4.53,745.32,92.67,6.83,40,3.4,39,39
1/12/2016 20:20,50,0,20,43.29,19.29,42.43,19.79,44.29,19.53,42.5,17.5,50.79,4.53,93.19,17.79,38.9,18.39,47.4,16.89,42.9,4.57,745.43,92.33,6.67,40,3.4,44.03,44.03
1/12/2016 20:30,50,0,20,43.15,19.29,42.45,19.79,44.29,19.5,42.5,17.5,50.79,4.59,93.19,17.79,38.9,18.39,47.4,16.89,42.85,4.6,745.55,92,6.5,40,3.4,20.66,20.66
1/12/2016 20:40,50,0,20,43.06,19.26,42.47,19.79,44.29,19.5,42.5,17.5,50.73,4.56,93.06,17.79,38.97,18.39,47.4,16.89,42.83,4.63,745.67,91.67,6.33,40,3.4,3.19,3.19
1/12/2016 20:50,50,0,19.93,43,19.2,42.4,19.79,44.29,19.46,42.47,17.39,50.59,4.37,92.93,17.79,39,18.39,47.4,16.89,42.9,4.67,745.78,91.33,6.17,40,3.4,16.77,16.77
1/12/2016 21:00,60,0,19.89,42.86,19.2,42.33,19.79,44.29,19.39,42.4,17.39,50.53,4.26,93.37,17.73,39,18.39,47.4,16.89,42.9,4.7,745.9,91,6,40,3.4,36.19,36.19
1/12/2016 21:10,60,0,19.89,42.79,19.2,42.33,19.79,44.26,19.39,42.43,17.39,50.5,4.26,93.89,17.7,39,18.39,47.33,16.89,42.9,4.8,745.95,90.5,6.17,38.17,3.42,16.88,16.88
1/12/2016 21:20,40,0,19.89,42.7,19.1,42.36,19.79,44.2,19.32,42.5,17.39,50.47,4.4,94.26,17.7,39,18.29,47.29,16.89,42.9,4.9,746,90,6.33,36.33,3.43,31.52,31.52
1/12/2016 21:30,30,0,19.82,42.63,19.1,42.29,19.79,44.16,19.29,42.5,17.39,50.4,4.47,94.4,17.7,39,18.29,47.29,16.89,42.83,5,746.05,89.5,6.5,34.5,3.45,42.03,42.03
1/12/2016 21:40,30,20,19.79,42.59,19.04,42.24,19.73,44.09,19.29,42.5,17.39,50.4,4.62,94.4,17.63,38.93,18.29,47.29,16.79,42.79,5.1,746.1,89,6.67,32.67,3.47,42.81,42.81
1/12/2016 21:50,30,10,19.79,42.72,19,42.06,19.7,44,19.29,42.69,17.39,50.33,4.69,94.26,17.72,39.33,18.29,47.48,16.79,42.79,5.2,746.15,88.5,6.83,30.83,3.48,19.57,19.57
1/12/2016 22:00,40,0,19.76,42.76,19,41.89,19.7,44.06,19.29,42.73,17.39,50.29,4.83,94.4,17.78,39.69,18.36,47.71,16.89,43.2,5.3,746.2,88,7,29,3.5,19.02,19.02
1/12/2016 22:10,50,10,19.7,42.7,19,41.99,19.7,44.13,19.23,42.79,17.39,50.29,4.97,94.59,17.81,40.2,18.48,48.34,16.89,43.8,5.33,746.27,87.33,6.83,30.83,3.4,44.77,44.77
1/12/2016 22:20,50,0,19.7,42.7,19,42.06,19.7,44.2,19.2,43,17.39,50.33,5.09,94.63,17.86,40.69,18.56,48.84,16.89,44.19,5.37,746.33,86.67,6.67,32.67,3.3,32.22,32.22
1/12/2016 22:30,50,0,19.63,42.63,18.91,42.25,19.73,44.29,19.2,43.13,17.39,50.47,5.09,94.29,17.89,40.94,18.6,49.32,16.89,44.66,5.4,746.4,86,6.5,34.5,3.2,37.05,37.05
1/12/2016 22:40,40,0,19.67,43,18.89,42.41,19.79,44.29,19.2,43.23,17.39,50.53,5.19,93.63,17.84,41.09,18.6,49.66,16.93,45.1,5.43,746.47,85.33,6.33,36.33,3.1,30.27,30.27
1/12/2016 22:50,50,0,19.6,43,18.89,42.5,19.79,44.43,19.2,43.36,17.39,50.66,5.27,92.47,17.84,41.27,18.6,50.06,16.93,45.43,5.47,746.53,84.67,6.17,38.17,3,45.15,45.15
1/12/2016 23:00,40,0,19.6,43,18.89,42.65,19.79,44.5,19.13,43.4,17.36,50.79,5.37,90.8,17.85,41.44,18.63,50.39,17,45.7,5.5,746.6,84,6,40,2.9,14.69,14.69
1/12/2016 23:10,40,0,19.53,43,18.81,42.7,19.79,44.53,19.13,43.47,17.36,50.86,5.5,89.1,17.89,41.59,18.61,50.57,17,45.83,5.58,746.73,83.33,6.33,40,2.87,9.56,9.56
1/12/2016 23:20,40,0,19.5,43.09,18.79,42.76,19.79,44.59,19.1,43.5,17.29,51.03,5.56,87.37,17.8,41.73,18.6,50.88,17,46.03,5.67,746.87,82.67,6.67,40,2.83,44.32,44.32
1/12/2016 23:30,40,0,19.5,43.09,18.79,42.86,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.94,18.63,51.25,17,46.16,5.75,747,82,7,40,2.8,25.17,25.17
1/12/2016 23:40,50,0,19.5,43.15,18.79,43,19.79,44.59,19.1,43.53,17.29,51.23,5.69,84.62,17.79,42.13,18.7,51.47,17,46.29,5.83,747.13,81.33,7.33,40,2.77,43.85,43.85
1/12/2016 23:50,50,0,19.5,43.2,18.78,43.05,19.89,44.83,19.03,43.53,17.29,51.29,5.8,83.83,17.79,42.29,18.7,51.59,17,46.53,5.92,747.27,80.67,7.67,40,2.73,9.46,9.46
1/13/2016 0:00,50,0,19.43,43.2,18.7,43.09,19.89,44.9,19,43.59,17.29,51.4,5.87,82.56,17.84,42.5,18.7,51.63,17,46.66,6,747.4,80,8,40,2.7,37.91,37.91
1/13/2016 0:10,30,0,19.39,43.2,18.7,43.2,19.89,44.85,19,43.59,17.29,51.4,6,80.96,17.8,42.59,18.73,51.79,17,46.83,5.88,747.53,81.33,8,37.83,2.83,36.22,36.22
1/13/2016 0:20,20,0,19.39,43.26,18.7,43.26,19.89,44.86,18.96,43.63,17.29,51.5,6,80.69,17.82,42.9,18.79,51.93,17,46.97,5.77,747.67,82.67,8,35.67,2.97,47.19,47.19
1/13/2016 0:30,30,0,19.39,43.29,18.69,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.03,17.89,43.16,18.75,52.19,17,47.13,5.65,747.8,84,8,33.5,3.1,27.38,27.38
1/13/2016 0:40,20,0,19.39,43.36,18.68,43.4,19.89,44.79,18.89,43.7,17.29,51.59,5.53,86.56,17.89,43.2,18.82,52.25,17,47.26,5.53,747.93,85.33,8,31.33,3.23,35.59,35.59
1/13/2016 0:50,40,0,19.39,43.4,18.64,43.43,19.82,44.73,18.89,43.76,17.29,51.7,5.5,87.46,17.89,43.43,18.88,52.32,17,47.43,5.42,748.07,86.67,8,29.17,3.37,19.45,19.45
1/13/2016 1:00,50,0,19.32,43.47,18.6,43.46,19.79,44.7,18.89,43.79,17.29,51.7,5.56,86.33,17.89,43.59,18.75,52.29,17,47.56,5.3,748.2,88,8,27,3.5,5.04,5.04
1/13/2016 1:10,60,0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.83,17.29,51.73,5.5,86.33,17.89,43.59,18.7,52.43,17.03,47.77,5.3,748.32,88.5,8,26,3.57,46.37,46.37
1/13/2016 1:20,50,0,19.29,43.56,18.6,43.56,19.79,44.79,18.89,43.9,17.29,51.79,5.43,87.47,17.89,43.66,18.7,52.63,17.03,47.97,5.3,748.43,89,8,25,3.63,14.16,14.16
1/13/2016 1:30,40,0,19.29,43.59,18.59,43.59,19.86,44.86,18.79,43.9,17.29,51.9,5.4,89.33,17.89,43.86,18.7,53.17,17,48.16,5.3,748.55,89.5,8,24,3.7,29.53,29.53
1/13/2016 1:40,40,0,19.29,43.59,18.5,43.59,19.89,44.9,18.79,43.9,17.29,51.9,5.4,89.97,17.89,44,18.7,53.47,17,48.36,5.3,748.67,90,8,23,3.77,5.52,5.52
1/13/2016 1:50,50,0,19.29,43.7,18.5,43.64,19.89,44.9,18.79,43.93,17.29,51.93,5.4,89.83,17.89,44.37,18.7,54.01,17.1,48.66,5.3,748.78,90.5,8,22,3.83,42.03,42.03
1/13/2016 2:00,40,0,19.29,43.76,18.5,43.69,19.89,44.9,18.79,44,17.29,52,5.4,89.26,17.98,44.68,18.7,54.56,17.03,48.79,5.3,748.9,91,8,21,3.9,15.9,15.9
1/13/2016 2:10,40,0,19.2,43.7,18.5,43.7,19.89,44.97,18.79,44,17.29,52.03,5.47,89.19,18,44.76,18.71,54.85,17.1,48.96,5.33,749.08,90.67,8,21.5,3.88,39.14,39.14
1/13/2016 2:20,50,0,19.2,43.76,18.5,43.78,19.89,45,18.79,44.06,17.23,52.03,5.5,88.39,18,44.77,18.75,55,17.1,49.09,5.37,749.27,90.33,8,22,3.87,13.38,13.38
1/13/2016 2:30,50,0,19.2,43.79,18.5,43.85,19.89,45,18.76,44.09,17.26,52.09,5.56,87.33,18,44.69,18.71,54.94,17.1,49.23,5.4,749.45,90,8,22.5,3.85,10.93,10.93
1/13/2016 2:40,50,0,19.2,43.86,18.5,43.9,19.89,45,18.7,44.09,17.26,52.16,5.59,86.06,18,44.68,18.73,54.96,17.1,49.32,5.43,749.63,89.67,8,23,3.83,25.84,25.84
1/13/2016 2:50,40,0,19.2,43.9,18.48,43.86,19.96,45,18.7,44.13,17.2,52.09,5.66,86,18,44.61,18.77,54.88,17.1,49.47,5.47,749.82,89.33,8,23.5,3.82,13.45,13.45
1/13/2016 3:00,30,0,19.1,43.93,18.49,43.79,19.89,45.03,18.7,44.13,17.2,52.16,5.69,85.33,18,44.71,18.74,54.77,17.1,49.53,5.5,750,89,8,24,3.8,9.06,9.06
1/13/2016 3:10,20,0,19.1,44,18.42,43.81,19.89,45.07,18.7,44.13,17.2,52.23,5.69,85.06,18.01,44.79,18.73,54.66,17.1,49.59,5.48,750.2,89,8,24,3.78,25.93,25.93
1/13/2016 3:20,20,0,19.1,44,18.4,43.8,19.89,45,18.7,44.2,17.2,52.29,5.69,84.76,18.03,44.76,18.71,54.55,17.1,49.59,5.47,750.4,89,8,24,3.77,28.14,28.14
1/13/2016 3:30,20,0,19.1,44,18.39,43.79,19.89,45,18.7,44.2,17.2,52.29,5.69,84.63,18.06,44.79,18.73,54.43,17.1,49.66,5.45,750.6,89,8,24,3.75,6.46,6.46
1/13/2016 3:40,50,0,19.1,44.09,18.39,43.79,19.82,44.93,18.7,44.2,17.2,52.4,5.73,83.2,18.03,44.69,18.72,54.29,17.1,49.7,5.43,750.8,89,8,24,3.73,12.82,12.82
1/13/2016 3:50,50,0,19.1,44.09,18.37,43.84,19.79,44.93,18.63,44.13,17.2,52.4,5.8,82.26,18,44.66,18.73,54.21,17.1,49.76,5.42,751,89,8,24,3.72,35.9,35.9
1/13/2016 4:00,50,0,19.03,44.03,18.31,43.9,19.79,45,18.63,44.2,17.2,52.43,5.83,80.99,18,44.67,18.7,54.15,17.1,49.79,5.4,751.2,89,8,24,3.7,48.07,48.07
1/13/2016 4:10,40,0,19.03,44.09,18.34,43.9,19.82,45.03,18.6,44.15,17.2,52.5,5.83,80.2,18.05,44.66,18.72,54.09,17.1,49.79,5.37,751.32,89.17,8,23.67,3.68,5.01,5.01
1/13/2016 4:20,40,0,19,44.09,18.34,43.92,19.82,45.03,18.6,44.13,17.2,52.5,5.8,80.14,18,44.69,18.74,54.09,17.2,49.9,5.33,751.43,89.33,8,23.33,3.67,38.16,38.16
1/13/2016 4:30,50,0,19,44.09,18.29,43.91,19.89,45.06,18.6,44.2,17.2,52.5,5.76,79.73,18,44.78,18.73,54.02,17.2,49.9,5.3,751.55,89.5,8,23,3.65,47.4,47.4
1/13/2016 4:40,40,0,19,44.09,18.29,43.9,19.89,45.06,18.53,44.2,17.2,52.59,5.62,79.86,18.03,44.92,18.7,53.93,17.2,49.97,5.27,751.67,89.67,8,22.67,3.63,40.93,40.93
1/13/2016 4:50,50,0,19,44.16,18.29,43.94,19.89,45.06,18.6,44.2,17.2,52.59,5.62,80.03,18.03,44.95,18.7,53.86,17.2,49.97,5.23,751.78,89.83,8,22.33,3.62,15.41,15.41
1/13/2016 5:00,50,0,18.96,44.2,18.27,43.98,19.89,45.06,18.57,44.2,17.2,52.59,5.69,79.63,18.01,44.89,18.7,53.78,17.2,50,5.2,751.9,90,8,22,3.6,32.48,32.48
1/13/2016 5:10,50,0,18.89,44.2,18.29,44,19.89,45.09,18.5,44.2,17.2,52.66,5.56,78.83,18,44.83,18.7,53.73,17.2,50.06,5.17,752.05,90,7.83,22.17,3.57,47.67,47.67
1/13/2016 5:20,40,0,18.89,44.2,18.25,44,19.89,45.09,18.5,44.2,17.1,52.7,5.43,78.43,18,44.9,18.7,53.66,17.2,50.13,5.13,752.2,90,7.67,22.33,3.53,47.69,47.69
1/13/2016 5:30,40,0,18.89,44.2,18.2,44,19.96,45.09,18.5,44.2,17.17,52.7,5.23,78.82,18,44.95,18.7,53.59,17.2,50.2,5.1,752.35,90,7.5,22.5,3.5,17,17
1/13/2016 5:40,50,0,18.89,44.23,18.2,44,19.89,45.09,18.5,44.2,17.2,52.79,5.37,78.96,18,45.07,18.7,53.5,17.2,50.2,5.07,752.5,90,7.33,22.67,3.47,13.12,13.12
1/13/2016 5:50,20,0,18.89,44.29,18.2,44,19.93,45.09,18.5,44.2,17.2,52.79,5.5,78.63,18,45.24,18.7,53.42,17.2,50.2,5.03,752.65,90,7.17,22.83,3.43,8.27,8.27
1/13/2016 6:00,20,0,18.89,44.29,18.2,44,19.93,45.03,18.46,44.16,17.17,52.79,5.56,78.37,18.01,45.3,18.7,53.39,17.2,50.26,5,752.8,90,7,23,3.4,16.11,16.11
1/13/2016 6:10,50,0,18.87,44.37,18.2,44,19.89,45.06,18.46,44.16,17.13,52.79,5.59,78.6,18.03,45.4,18.7,53.3,17.2,50.33,5.02,752.98,89.83,6.83,25.83,3.4,25.51,25.51
1/13/2016 6:20,30,10,18.79,44.72,18.2,44.07,19.82,44.82,18.39,44.13,17.1,52.79,5.59,78.93,18.06,45.55,18.7,53.29,17.2,50.33,5.03,753.17,89.67,6.67,28.67,3.4,46.2,46.2
1/13/2016 6:30,50,10,18.89,45.03,18.2,44.29,19.73,44.63,18.39,44.13,17.17,53.32,5.59,79.16,18.07,45.53,18.68,53.25,17.2,50.29,5.05,753.35,89.5,6.5,31.5,3.4,25.55,25.55
1/13/2016 6:40,50,10,18.89,45.09,18.17,44.42,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18,45.17,18.63,53.16,17.2,50.29,5.07,753.53,89.33,6.33,34.33,3.4,12.88,12.88
1/13/2016 6:50,200,0,18.89,45,18.18,44.54,19.7,44.53,18.39,44.16,18.76,84.79,5.53,79.47,18.05,46.08,18.64,53.26,17.2,50.33,5.08,753.72,89.17,6.17,37.17,3.4,2.32,2.32
1/13/2016 7:00,110,10,18.89,45,18.15,44.59,19.6,44.22,18.39,44.16,18.97,83.52,5.59,79.33,18.1,46.26,18.6,53.14,17.2,50.4,5.1,753.9,89,6,40,3.4,20.89,20.89
1/13/2016 7:10,80,10,18.79,44.63,18.1,44.2,19.53,43.83,18.39,44.09,19.76,73.52,5.59,79.35,18.1,45.66,18.6,52.83,17.2,50.22,5.08,753.97,89.17,5.83,36.67,3.4,42.7,42.7
1/13/2016 7:20,50,0,18.79,44.5,18.1,43.97,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18,44.83,18.6,52.3,17.2,49.96,5.07,754.03,89.33,5.67,33.33,3.4,17.36,17.36
1/13/2016 7:30,50,0,18.79,44.59,18.05,43.85,19.5,43.97,18.39,43.97,18.89,63.09,5.59,79.59,17.95,44.3,18.55,51.9,17.2,49.6,5.05,754.1,89.5,5.5,30,3.4,6.57,6.57
1/13/2016 7:40,50,0,18.79,44.53,18.1,43.82,19.5,44,18.32,43.9,18.62,59.86,5.59,79.9,17.89,43.16,18.5,51.5,17.2,49.19,5.03,754.17,89.67,5.33,26.67,3.4,18.72,18.72
1/13/2016 7:50,40,0,18.79,44.36,18.1,43.79,19.5,44,18.29,43.79,18.5,58.83,5.59,80.09,17.89,42.84,18.5,51.07,17.1,48.8,5.02,754.23,89.83,5.17,23.33,3.4,31.57,31.57
1/13/2016 8:00,40,0,18.79,44.23,18,43.65,19.5,43.9,18.29,43.79,18.36,57.8,5.59,79.9,17.89,42.51,18.5,50.9,17.1,48.46,5,754.3,90,5,20,3.4,19.5,19.5
1/13/2016 8:10,30,0,18.79,44.06,18,43.7,19.5,43.9,18.29,43.7,18.29,57.25,5.59,79.5,17.79,41.97,18.39,50.56,17.1,48.1,5,754.45,89.67,4.83,21.5,3.37,34.48,34.48
1/13/2016 8:20,180,20,18.79,43.93,18,43.45,19.5,43.97,18.29,43.7,18.22,56.47,5.56,79.4,17.79,41.77,18.39,50.29,17.1,47.8,5,754.6,89.33,4.67,23,3.33,34.47,34.47
1/13/2016 8:30,350,30,18.79,43.9,18,43.36,19.43,43.77,18.23,43.66,18.2,55.8,5.5,79.4,17.76,41.43,18.39,50.03,17.1,47.4,5,754.75,89,4.5,24.5,3.3,27.75,27.75
1/13/2016 8:40,350,20,18.79,43.9,18,43.36,19.39,43.59,18.5,43.86,18.2,55.73,5.47,79.06,17.7,41.23,18.29,49.76,17.1,47.07,5,754.9,88.67,4.33,26,3.27,21.48,21.48
1/13/2016 8:50,300,30,18.79,44,18,43.4,19.39,43.59,18.82,44,18.26,56.66,5.4,79.13,17.7,41.03,18.29,49.63,17,46.72,5,755.05,88.33,4.17,27.5,3.23,22.64,22.64
1/13/2016 9:00,400,20,18.86,44.06,18.07,43.47,19.39,43.59,19.03,44,18.29,56.67,5.5,79.16,17.7,40.83,18.29,49.36,17,46.42,5,755.2,88,4,29,3.2,15.32,15.32
1/13/2016 9:10,390,30,18.89,44.23,18.13,43.59,19.46,43.66,19.46,44.06,18.29,56.47,5.5,79.09,17.7,40.65,18.29,49.23,17,46.16,5,755.32,88,4.17,30.83,3.18,28.92,28.92
1/13/2016 9:20,290,30,19,44.4,18.26,43.66,19.5,43.7,19.73,43.93,18.2,55.79,5.59,78.99,17.73,41.67,18.26,49.13,17,45.86,5,755.43,88,4.33,32.67,3.17,45.52,45.52
1/13/2016 9:30,60,30,19.1,44.5,18.32,43.5,19.5,43.7,20.07,43.66,18.13,55.73,5.59,78.66,17.86,42.27,18.2,48.93,17,45.73,5,755.55,88,4.5,34.5,3.15,7.13,7.13
1/13/2016 9:40,70,20,19.13,44.5,18.46,43.5,19.43,43.63,20.2,43.26,18.1,55.49,5.59,79.47,17.79,42.47,18.26,49.16,17,45.47,5,755.67,88,4.67,36.33,3.13,20.75,20.75
